VM,Paging and Virtual Memory,nr_dirty,nr_writeback,nr_unstable,nr_page_table_pages,nr_mapped,nr_slab_reclaimable,pgpgin,pgpgout,pswpin,pswpout,pgfree,pgactivate,pgdeactivate,pgfault,pgmajfault,pginodesteal,slabs_scanned,kswapd_steal,kswapd_inodesteal,pageoutrun,allocstall,pgrotated,pgalloc_high,pgalloc_normal,pgalloc_dma,pgrefill_high,pgrefill_normal,pgrefill_dma,pgsteal_high,pgsteal_normal,pgsteal_dma,pgscan_kswapd_high,pgscan_kswapd_normal,pgscan_kswapd_dma,pgscan_direct_high,pgscan_direct_normal,pgscan_direct_dma
VM,T0117,0,0,100922,21632,2903941,169218,0,256,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0118,12,0,100922,21632,2903944,169218,0,192,0,0,66,0,0,2,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0119,0,0,100922,21526,2903945,169218,0,248,0,0,17452,0,0,8434,0,0,0,0,0,0,0,0,0,17455,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0120,0,0,100922,21632,2903946,169218,0,8,0,0,235,0,0,2,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0121,0,0,100922,21632,2903948,169218,0,60,0,0,2673,0,0,1118,0,0,0,0,0,0,0,0,0,2660,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0122,0,0,100922,21632,2903949,169218,0,36,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0123,0,0,100922,21600,2903952,169218,0,80,0,0,15543,0,0,8251,0,0,0,0,0,0,0,0,0,15589,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0124,9,0,100922,21631,2903951,169218,0,148,0,0,4451,0,0,671,0,0,0,0,0,0,0,0,0,4435,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0125,0,0,100922,21731,2903954,169218,0,452,0,0,1602,0,0,1607,0,0,0,0,0,0,0,0,0,1623,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0126,0,0,100922,21631,2903958,169218,0,164,0,0,26873,1,0,12614,0,0,0,0,0,0,0,0,0,26885,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0127,0,0,100922,21631,2903958,169218,0,344,0,0,37,0,0,12,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0128,0,0,100922,21631,2903963,169218,0,268,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0129,5,0,100922,21631,2903965,169218,0,200,0,0,17761,0,0,8707,0,0,0,0,0,0,0,0,0,17808,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0130,0,0,100922,21631,2903966,169218,0,76,0,0,2660,0,0,1117,0,0,0,0,0,0,0,0,0,2665,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0131,2,0,100922,21631,2903968,169218,0,48,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0132,0,0,100922,21631,2903968,169218,0,96,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0133,1,0,100922,21656,2903968,169218,0,60,0,0,15555,0,0,8714,0,0,0,0,0,0,0,0,0,18310,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0134,0,0,100922,21631,2903971,169218,0,256,0,0,3451,0,0,222,0,0,0,0,0,0,0,0,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0135,0,0,100922,21631,2903972,169218,0,192,0,0,2115,0,0,1119,0,0,0,0,0,0,0,0,0,2117,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0136,11,0,100922,21631,2903977,169218,0,268,0,0,22360,0,0,11578,0,0,0,0,0,0,0,0,0,22350,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0137,0,0,100922,21631,2903979,169222,0,188,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0138,0,0,100922,21600,2903982,169222,0,260,0,0,16663,0,0,8304,0,0,0,0,0,0,0,0,0,16710,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0139,0,0,100922,21631,2903982,169222,0,80,0,0,206,1,0,217,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0
VM,T0140,0,0,100922,21636,2903984,169223,0,124,0,0,2638,0,0,1118,0,0,0,0,0,0,0,0,0,2648,0,0,0,0,0,0,0,0,0,0,0,0,0
